id,title,description,image_link,link,product_type,brand,price,availability,item_group_id,checkout_url,additional_image_link,sale_price_effective_date,sale_price,condition,visibility,default_product,variant
MD1W6D4MA61/18_988,"Ketogenic diet Light","Number of Calories: 1800, Selected Meals (2 snacks included) - 1200 * calories is 1 snack only: Lunch & Dinner, Duration: 1 week, Number of days a week: 6 days",https://www.eatologyasia.com/wp-content/uploads/2020/04/meal-plan-ketogenic.jpg,https://www.eatologyasia.com/meal-plan/keto-light/?attribute_pa_calories=1800&attribute_pa_meals=lunch-dinner&attribute_pa_duration=1-week&attribute_pa_days=6-days,"Diet","Eatology",2628HKD,in stock,wc_post_id_257,https://www.eatologyasia.com/cart/?add-to-cart=257&variation_id=988&attribute_pa_calories=1800&attribute_pa_meals=lunch-dinner&attribute_pa_duration=1-week&attribute_pa_days=6-days,"https://www.eatologyasia.com/wp-content/uploads/2020/04/Eatology_keto_delights_001-1-scaled-1.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,2628HKD,new,published,,"calories:1200/1500/1800:1800,meals:Full Day/Breakfast &amp; Lunch/Lunch &amp; Dinner:Lunch &amp; Dinner,duration:1 week/2 weeks/3 weeks:1 week,days:5 days/6 days:6 days"
MD1W6D3MA59/18_989,"Ketogenic diet Light","Number of Calories: 1800, Selected Meals (2 snacks included) - 1200 * calories is 1 snack only: Full Day, Duration: 1 week, Number of days a week: 6 days",https://www.eatologyasia.com/wp-content/uploads/2020/04/meal-plan-ketogenic.jpg,https://www.eatologyasia.com/meal-plan/keto-light/?attribute_pa_calories=1800&attribute_pa_meals=full-day&attribute_pa_duration=1-week&attribute_pa_days=6-days,"Diet","Eatology",2868HKD,in stock,wc_post_id_257,https://www.eatologyasia.com/cart/?add-to-cart=257&variation_id=989&attribute_pa_calories=1800&attribute_pa_meals=full-day&attribute_pa_duration=1-week&attribute_pa_days=6-days,"https://www.eatologyasia.com/wp-content/uploads/2020/04/Eatology_keto_delights_001-1-scaled-1.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,2868HKD,new,published,,"calories:1200/1500/1800:1800,meals:Full Day/Breakfast &amp; Lunch/Lunch &amp; Dinner:Full Day,duration:1 week/2 weeks/3 weeks:1 week,days:5 days/6 days:6 days"
MD2W5D2MA56/18_2521,"生酮計劃2.0","Number of Calories: 1800, Selected Meals (2 snacks included) - 1200 * calories is 1 snack only: Breakfast & Lunch, Duration: 2 weeks, Number of days a week: 5 days",https://placeholdit.imgix.net/~text?txtsize=33&name=%E7%94%9F%E9%85%AE%E8%A8%88%E5%8A%832.0&w=530&h=530,https://www.eatologyasia.com/zh-hant/meal-plan/keto-light/?attribute_pa_calories=1800&attribute_pa_meals=breakfast-lunch&attribute_pa_duration=2-weeks&attribute_pa_days=5-days,"Diet","Eatology",3880HKD,in stock,wc_post_id_2481,https://www.eatologyasia.com/cart/?add-to-cart=2481&variation_id=2521&attribute_pa_calories=1800&attribute_pa_meals=breakfast-lunch&attribute_pa_duration=2-weeks&attribute_pa_days=5-days,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,3880HKD,new,staging,,"calories:1200/1500/1800:1800,meals:full-day/午、晚餐及兩份小食/三餐及兩份小食:Breakfast &amp; Lunch,duration:1-week/2 星期/3 星期:2 weeks,days:5-days/6天:5 days"
MD2W5D4MA60/18_2522,"生酮計劃2.0","Number of Calories: 1800, Selected Meals (2 snacks included) - 1200 * calories is 1 snack only: Lunch & Dinner, Duration: 2 weeks, Number of days a week: 5 days",https://placeholdit.imgix.net/~text?txtsize=33&name=%E7%94%9F%E9%85%AE%E8%A8%88%E5%8A%832.0&w=530&h=530,https://www.eatologyasia.com/zh-hant/meal-plan/keto-light/?attribute_pa_calories=1800&attribute_pa_meals=lunch-dinner&attribute_pa_duration=2-weeks&attribute_pa_days=5-days,"Diet","Eatology",4380HKD,in stock,wc_post_id_2481,https://www.eatologyasia.com/cart/?add-to-cart=2481&variation_id=2522&attribute_pa_calories=1800&attribute_pa_meals=lunch-dinner&attribute_pa_duration=2-weeks&attribute_pa_days=5-days,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,4380HKD,new,staging,,"calories:1200/1500/1800:1800,meals:full-day/午、晚餐及兩份小食/三餐及兩份小食:Lunch &amp; Dinner,duration:1-week/2 星期/3 星期:2 weeks,days:5-days/6天:5 days"
MD2W5D3MA57/18_2523,"生酮計劃2.0","Number of Calories: 1800, Selected Meals (2 snacks included) - 1200 * calories is 1 snack only: Full Day, Duration: 2 weeks, Number of days a week: 5 days",https://placeholdit.imgix.net/~text?txtsize=33&name=%E7%94%9F%E9%85%AE%E8%A8%88%E5%8A%832.0&w=530&h=530,https://www.eatologyasia.com/zh-hant/meal-plan/keto-light/?attribute_pa_calories=1800&attribute_pa_meals=full-day&attribute_pa_duration=2-weeks&attribute_pa_days=5-days,"Diet","Eatology",4780HKD,in stock,wc_post_id_2481,https://www.eatologyasia.com/cart/?add-to-cart=2481&variation_id=2523&attribute_pa_calories=1800&attribute_pa_meals=full-day&attribute_pa_duration=2-weeks&attribute_pa_days=5-days,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,4780HKD,new,staging,,"calories:1200/1500/1800:1800,meals:full-day/午、晚餐及兩份小食/三餐及兩份小食:Full Day,duration:1-week/2 星期/3 星期:2 weeks,days:5-days/6天:5 days"
MD3W5D2MA56/18_2524,"生酮計劃2.0","Number of Calories: 1800, Selected Meals (2 snacks included) - 1200 * calories is 1 snack only: Breakfast & Lunch, Duration: 3 weeks, Number of days a week: 5 days",https://placeholdit.imgix.net/~text?txtsize=33&name=%E7%94%9F%E9%85%AE%E8%A8%88%E5%8A%832.0&w=530&h=530,https://www.eatologyasia.com/zh-hant/meal-plan/keto-light/?attribute_pa_calories=1800&attribute_pa_meals=breakfast-lunch&attribute_pa_duration=3-weeks&attribute_pa_days=5-days,"Diet","Eatology",5820HKD,in stock,wc_post_id_2481,https://www.eatologyasia.com/cart/?add-to-cart=2481&variation_id=2524&attribute_pa_calories=1800&attribute_pa_meals=breakfast-lunch&attribute_pa_duration=3-weeks&attribute_pa_days=5-days,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,5820HKD,new,staging,,"calories:1200/1500/1800:1800,meals:full-day/午、晚餐及兩份小食/三餐及兩份小食:Breakfast &amp; Lunch,duration:1-week/2 星期/3 星期:3 weeks,days:5-days/6天:5 days"
MD3W5D4MA60/18_2525,"生酮計劃2.0","Number of Calories: 1800, Selected Meals (2 snacks included) - 1200 * calories is 1 snack only: Lunch & Dinner, Duration: 3 weeks, Number of days a week: 5 days",https://placeholdit.imgix.net/~text?txtsize=33&name=%E7%94%9F%E9%85%AE%E8%A8%88%E5%8A%832.0&w=530&h=530,https://www.eatologyasia.com/zh-hant/meal-plan/keto-light/?attribute_pa_calories=1800&attribute_pa_meals=lunch-dinner&attribute_pa_duration=3-weeks&attribute_pa_days=5-days,"Diet","Eatology",6570HKD,in stock,wc_post_id_2481,https://www.eatologyasia.com/cart/?add-to-cart=2481&variation_id=2525&attribute_pa_calories=1800&attribute_pa_meals=lunch-dinner&attribute_pa_duration=3-weeks&attribute_pa_days=5-days,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,6570HKD,new,staging,,"calories:1200/1500/1800:1800,meals:full-day/午、晚餐及兩份小食/三餐及兩份小食:Lunch &amp; Dinner,duration:1-week/2 星期/3 星期:3 weeks,days:5-days/6天:5 days"
MD3W5D3MA57/18_2526,"生酮計劃2.0","Number of Calories: 1800, Selected Meals (2 snacks included) - 1200 * calories is 1 snack only: Full Day, Duration: 3 weeks, Number of days a week: 5 days",https://placeholdit.imgix.net/~text?txtsize=33&name=%E7%94%9F%E9%85%AE%E8%A8%88%E5%8A%832.0&w=530&h=530,https://www.eatologyasia.com/zh-hant/meal-plan/keto-light/?attribute_pa_calories=1800&attribute_pa_meals=full-day&attribute_pa_duration=3-weeks&attribute_pa_days=5-days,"Diet","Eatology",7170HKD,in stock,wc_post_id_2481,https://www.eatologyasia.com/cart/?add-to-cart=2481&variation_id=2526&attribute_pa_calories=1800&attribute_pa_meals=full-day&attribute_pa_duration=3-weeks&attribute_pa_days=5-days,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,7170HKD,new,staging,,"calories:1200/1500/1800:1800,meals:full-day/午、晚餐及兩份小食/三餐及兩份小食:Full Day,duration:1-week/2 星期/3 星期:3 weeks,days:5-days/6天:5 days"
MD1W6D2MA58/18_2527,"生酮計劃2.0","Number of Calories: 1800, Selected Meals (2 snacks included) - 1200 * calories is 1 snack only: Breakfast & Lunch, Duration: 1 week, Number of days a week: 6 days",https://placeholdit.imgix.net/~text?txtsize=33&name=%E7%94%9F%E9%85%AE%E8%A8%88%E5%8A%832.0&w=530&h=530,https://www.eatologyasia.com/zh-hant/meal-plan/keto-light/?attribute_pa_calories=1800&attribute_pa_meals=breakfast-lunch&attribute_pa_duration=1-week&attribute_pa_days=6-days,"Diet","Eatology",2328HKD,in stock,wc_post_id_2481,https://www.eatologyasia.com/cart/?add-to-cart=2481&variation_id=2527&attribute_pa_calories=1800&attribute_pa_meals=breakfast-lunch&attribute_pa_duration=1-week&attribute_pa_days=6-days,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,2328HKD,new,staging,,"calories:1200/1500/1800:1800,meals:full-day/午、晚餐及兩份小食/三餐及兩份小食:Breakfast &amp; Lunch,duration:1-week/2 星期/3 星期:1 week,days:5-days/6天:6 days"
MD1W6D4MA61/18_2528,"生酮計劃2.0","Number of Calories: 1800, Selected Meals (2 snacks included) - 1200 * calories is 1 snack only: Lunch & Dinner, Duration: 1 week, Number of days a week: 6 days",https://placeholdit.imgix.net/~text?txtsize=33&name=%E7%94%9F%E9%85%AE%E8%A8%88%E5%8A%832.0&w=530&h=530,https://www.eatologyasia.com/zh-hant/meal-plan/keto-light/?attribute_pa_calories=1800&attribute_pa_meals=lunch-dinner&attribute_pa_duration=1-week&attribute_pa_days=6-days,"Diet","Eatology",2628HKD,in stock,wc_post_id_2481,https://www.eatologyasia.com/cart/?add-to-cart=2481&variation_id=2528&attribute_pa_calories=1800&attribute_pa_meals=lunch-dinner&attribute_pa_duration=1-week&attribute_pa_days=6-days,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,2628HKD,new,staging,,"calories:1200/1500/1800:1800,meals:full-day/午、晚餐及兩份小食/三餐及兩份小食:Lunch &amp; Dinner,duration:1-week/2 星期/3 星期:1 week,days:5-days/6天:6 days"
MD1W6D3MA59/18_2529,"生酮計劃2.0","Number of Calories: 1800, Selected Meals (2 snacks included) - 1200 * calories is 1 snack only: Full Day, Duration: 1 week, Number of days a week: 6 days",https://placeholdit.imgix.net/~text?txtsize=33&name=%E7%94%9F%E9%85%AE%E8%A8%88%E5%8A%832.0&w=530&h=530,https://www.eatologyasia.com/zh-hant/meal-plan/keto-light/?attribute_pa_calories=1800&attribute_pa_meals=full-day&attribute_pa_duration=1-week&attribute_pa_days=6-days,"Diet","Eatology",2868HKD,in stock,wc_post_id_2481,https://www.eatologyasia.com/cart/?add-to-cart=2481&variation_id=2529&attribute_pa_calories=1800&attribute_pa_meals=full-day&attribute_pa_duration=1-week&attribute_pa_days=6-days,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,2868HKD,new,staging,,"calories:1200/1500/1800:1800,meals:full-day/午、晚餐及兩份小食/三餐及兩份小食:Full Day,duration:1-week/2 星期/3 星期:1 week,days:5-days/6天:6 days"
MD2W6D4MA61/15_973,"Ketogenic diet Light","Number of Calories: 1500, Selected Meals (2 snacks included) - 1200 * calories is 1 snack only: Lunch & Dinner, Duration: 2 weeks, Number of days a week: 6 days",https://www.eatologyasia.com/wp-content/uploads/2020/04/meal-plan-ketogenic.jpg,https://www.eatologyasia.com/meal-plan/keto-light/?attribute_pa_calories=1500&attribute_pa_meals=lunch-dinner&attribute_pa_duration=2-weeks&attribute_pa_days=6-days,"Diet","Eatology",4296HKD,in stock,wc_post_id_257,https://www.eatologyasia.com/cart/?add-to-cart=257&variation_id=973&attribute_pa_calories=1500&attribute_pa_meals=lunch-dinner&attribute_pa_duration=2-weeks&attribute_pa_days=6-days,"https://www.eatologyasia.com/wp-content/uploads/2020/04/Eatology_keto_delights_001-1-scaled-1.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,4296HKD,new,published,,"calories:1200/1500/1800:1500,meals:Full Day/Breakfast &amp; Lunch/Lunch &amp; Dinner:Lunch &amp; Dinner,duration:1 week/2 weeks/3 weeks:2 weeks,days:5 days/6 days:6 days"
MD2W6D3MA59/15_974,"Ketogenic diet Light","Number of Calories: 1500, Selected Meals (2 snacks included) - 1200 * calories is 1 snack only: Full Day, Duration: 2 weeks, Number of days a week: 6 days",https://www.eatologyasia.com/wp-content/uploads/2020/04/meal-plan-ketogenic.jpg,https://www.eatologyasia.com/meal-plan/keto-light/?attribute_pa_calories=1500&attribute_pa_meals=full-day&attribute_pa_duration=2-weeks&attribute_pa_days=6-days,"Diet","Eatology",4896HKD,in stock,wc_post_id_257,https://www.eatologyasia.com/cart/?add-to-cart=257&variation_id=974&attribute_pa_calories=1500&attribute_pa_meals=full-day&attribute_pa_duration=2-weeks&attribute_pa_days=6-days,"https://www.eatologyasia.com/wp-content/uploads/2020/04/Eatology_keto_delights_001-1-scaled-1.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,4896HKD,new,published,,"calories:1200/1500/1800:1500,meals:Full Day/Breakfast &amp; Lunch/Lunch &amp; Dinner:Full Day,duration:1 week/2 weeks/3 weeks:2 weeks,days:5 days/6 days:6 days"
MD3W6D2MA58/15_975,"Ketogenic diet Light","Number of Calories: 1500, Selected Meals (2 snacks included) - 1200 * calories is 1 snack only: Breakfast & Lunch, Duration: 3 weeks, Number of days a week: 6 days",https://www.eatologyasia.com/wp-content/uploads/2020/04/meal-plan-ketogenic.jpg,https://www.eatologyasia.com/meal-plan/keto-light/?attribute_pa_calories=1500&attribute_pa_meals=breakfast-lunch&attribute_pa_duration=3-weeks&attribute_pa_days=6-days,"Diet","Eatology",6084HKD,in stock,wc_post_id_257,https://www.eatologyasia.com/cart/?add-to-cart=257&variation_id=975&attribute_pa_calories=1500&attribute_pa_meals=breakfast-lunch&attribute_pa_duration=3-weeks&attribute_pa_days=6-days,"https://www.eatologyasia.com/wp-content/uploads/2020/04/Eatology_keto_delights_001-1-scaled-1.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,6084HKD,new,published,,"calories:1200/1500/1800:1500,meals:Full Day/Breakfast &amp; Lunch/Lunch &amp; Dinner:Breakfast &amp; Lunch,duration:1 week/2 weeks/3 weeks:3 weeks,days:5 days/6 days:6 days"
MD3W6D4MA61/15_976,"Ketogenic diet Light","Number of Calories: 1500, Selected Meals (2 snacks included) - 1200 * calories is 1 snack only: Lunch & Dinner, Duration: 3 weeks, Number of days a week: 6 days",https://www.eatologyasia.com/wp-content/uploads/2020/04/meal-plan-ketogenic.jpg,https://www.eatologyasia.com/meal-plan/keto-light/?attribute_pa_calories=1500&attribute_pa_meals=lunch-dinner&attribute_pa_duration=3-weeks&attribute_pa_days=6-days,"Diet","Eatology",6444HKD,in stock,wc_post_id_257,https://www.eatologyasia.com/cart/?add-to-cart=257&variation_id=976&attribute_pa_calories=1500&attribute_pa_meals=lunch-dinner&attribute_pa_duration=3-weeks&attribute_pa_days=6-days,"https://www.eatologyasia.com/wp-content/uploads/2020/04/Eatology_keto_delights_001-1-scaled-1.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,6444HKD,new,published,,"calories:1200/1500/1800:1500,meals:Full Day/Breakfast &amp; Lunch/Lunch &amp; Dinner:Lunch &amp; Dinner,duration:1 week/2 weeks/3 weeks:3 weeks,days:5 days/6 days:6 days"
MD3W6D3MA59/15_977,"Ketogenic diet Light","Number of Calories: 1500, Selected Meals (2 snacks included) - 1200 * calories is 1 snack only: Full Day, Duration: 3 weeks, Number of days a week: 6 days",https://www.eatologyasia.com/wp-content/uploads/2020/04/meal-plan-ketogenic.jpg,https://www.eatologyasia.com/meal-plan/keto-light/?attribute_pa_calories=1500&attribute_pa_meals=full-day&attribute_pa_duration=3-weeks&attribute_pa_days=6-days,"Diet","Eatology",7344HKD,in stock,wc_post_id_257,https://www.eatologyasia.com/cart/?add-to-cart=257&variation_id=977&attribute_pa_calories=1500&attribute_pa_meals=full-day&attribute_pa_duration=3-weeks&attribute_pa_days=6-days,"https://www.eatologyasia.com/wp-content/uploads/2020/04/Eatology_keto_delights_001-1-scaled-1.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,7344HKD,new,published,,"calories:1200/1500/1800:1500,meals:Full Day/Breakfast &amp; Lunch/Lunch &amp; Dinner:Full Day,duration:1 week/2 weeks/3 weeks:3 weeks,days:5 days/6 days:6 days"
MD1W5D2MA56/18_978,"Ketogenic diet Light","Number of Calories: 1800, Selected Meals (2 snacks included) - 1200 * calories is 1 snack only: Breakfast & Lunch, Duration: 1 week, Number of days a week: 5 days",https://www.eatologyasia.com/wp-content/uploads/2020/04/meal-plan-ketogenic.jpg,https://www.eatologyasia.com/meal-plan/keto-light/?attribute_pa_calories=1800&attribute_pa_meals=breakfast-lunch&attribute_pa_duration=1-week&attribute_pa_days=5-days,"Diet","Eatology",1940HKD,in stock,wc_post_id_257,https://www.eatologyasia.com/cart/?add-to-cart=257&variation_id=978&attribute_pa_calories=1800&attribute_pa_meals=breakfast-lunch&attribute_pa_duration=1-week&attribute_pa_days=5-days,"https://www.eatologyasia.com/wp-content/uploads/2020/04/Eatology_keto_delights_001-1-scaled-1.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,1940HKD,new,published,,"calories:1200/1500/1800:1800,meals:Full Day/Breakfast &amp; Lunch/Lunch &amp; Dinner:Breakfast &amp; Lunch,duration:1 week/2 weeks/3 weeks:1 week,days:5 days/6 days:5 days"
MD1W5D4MA60/18_979,"Ketogenic diet Light","Number of Calories: 1800, Selected Meals (2 snacks included) - 1200 * calories is 1 snack only: Lunch & Dinner, Duration: 1 week, Number of days a week: 5 days",https://www.eatologyasia.com/wp-content/uploads/2020/04/meal-plan-ketogenic.jpg,https://www.eatologyasia.com/meal-plan/keto-light/?attribute_pa_calories=1800&attribute_pa_meals=lunch-dinner&attribute_pa_duration=1-week&attribute_pa_days=5-days,"Diet","Eatology",2190HKD,in stock,wc_post_id_257,https://www.eatologyasia.com/cart/?add-to-cart=257&variation_id=979&attribute_pa_calories=1800&attribute_pa_meals=lunch-dinner&attribute_pa_duration=1-week&attribute_pa_days=5-days,"https://www.eatologyasia.com/wp-content/uploads/2020/04/Eatology_keto_delights_001-1-scaled-1.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,2190HKD,new,published,,"calories:1200/1500/1800:1800,meals:Full Day/Breakfast &amp; Lunch/Lunch &amp; Dinner:Lunch &amp; Dinner,duration:1 week/2 weeks/3 weeks:1 week,days:5 days/6 days:5 days"
MD1W5D3MA57/18_980,"Ketogenic diet Light","Number of Calories: 1800, Selected Meals (2 snacks included) - 1200 * calories is 1 snack only: Full Day, Duration: 1 week, Number of days a week: 5 days",https://www.eatologyasia.com/wp-content/uploads/2020/04/meal-plan-ketogenic.jpg,https://www.eatologyasia.com/meal-plan/keto-light/?attribute_pa_calories=1800&attribute_pa_meals=full-day&attribute_pa_duration=1-week&attribute_pa_days=5-days,"Diet","Eatology",2390HKD,in stock,wc_post_id_257,https://www.eatologyasia.com/cart/?add-to-cart=257&variation_id=980&attribute_pa_calories=1800&attribute_pa_meals=full-day&attribute_pa_duration=1-week&attribute_pa_days=5-days,"https://www.eatologyasia.com/wp-content/uploads/2020/04/Eatology_keto_delights_001-1-scaled-1.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,2390HKD,new,published,,"calories:1200/1500/1800:1800,meals:Full Day/Breakfast &amp; Lunch/Lunch &amp; Dinner:Full Day,duration:1 week/2 weeks/3 weeks:1 week,days:5 days/6 days:5 days"
MD2W6D4MA61/15_2513,"生酮計劃2.0","Number of Calories: 1500, Selected Meals (2 snacks included) - 1200 * calories is 1 snack only: Lunch & Dinner, Duration: 2 weeks, Number of days a week: 6 days",https://placeholdit.imgix.net/~text?txtsize=33&name=%E7%94%9F%E9%85%AE%E8%A8%88%E5%8A%832.0&w=530&h=530,https://www.eatologyasia.com/zh-hant/meal-plan/keto-light/?attribute_pa_calories=1500&attribute_pa_meals=lunch-dinner&attribute_pa_duration=2-weeks&attribute_pa_days=6-days,"Diet","Eatology",4296HKD,in stock,wc_post_id_2481,https://www.eatologyasia.com/cart/?add-to-cart=2481&variation_id=2513&attribute_pa_calories=1500&attribute_pa_meals=lunch-dinner&attribute_pa_duration=2-weeks&attribute_pa_days=6-days,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,4296HKD,new,staging,,"calories:1200/1500/1800:1500,meals:full-day/午、晚餐及兩份小食/三餐及兩份小食:Lunch &amp; Dinner,duration:1-week/2 星期/3 星期:2 weeks,days:5-days/6天:6 days"
MD2W6D3MA59/15_2514,"生酮計劃2.0","Number of Calories: 1500, Selected Meals (2 snacks included) - 1200 * calories is 1 snack only: Full Day, Duration: 2 weeks, Number of days a week: 6 days",https://placeholdit.imgix.net/~text?txtsize=33&name=%E7%94%9F%E9%85%AE%E8%A8%88%E5%8A%832.0&w=530&h=530,https://www.eatologyasia.com/zh-hant/meal-plan/keto-light/?attribute_pa_calories=1500&attribute_pa_meals=full-day&attribute_pa_duration=2-weeks&attribute_pa_days=6-days,"Diet","Eatology",4896HKD,in stock,wc_post_id_2481,https://www.eatologyasia.com/cart/?add-to-cart=2481&variation_id=2514&attribute_pa_calories=1500&attribute_pa_meals=full-day&attribute_pa_duration=2-weeks&attribute_pa_days=6-days,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,4896HKD,new,staging,,"calories:1200/1500/1800:1500,meals:full-day/午、晚餐及兩份小食/三餐及兩份小食:Full Day,duration:1-week/2 星期/3 星期:2 weeks,days:5-days/6天:6 days"
MD3W6D2MA58/15_2515,"生酮計劃2.0","Number of Calories: 1500, Selected Meals (2 snacks included) - 1200 * calories is 1 snack only: Breakfast & Lunch, Duration: 3 weeks, Number of days a week: 6 days",https://placeholdit.imgix.net/~text?txtsize=33&name=%E7%94%9F%E9%85%AE%E8%A8%88%E5%8A%832.0&w=530&h=530,https://www.eatologyasia.com/zh-hant/meal-plan/keto-light/?attribute_pa_calories=1500&attribute_pa_meals=breakfast-lunch&attribute_pa_duration=3-weeks&attribute_pa_days=6-days,"Diet","Eatology",6084HKD,in stock,wc_post_id_2481,https://www.eatologyasia.com/cart/?add-to-cart=2481&variation_id=2515&attribute_pa_calories=1500&attribute_pa_meals=breakfast-lunch&attribute_pa_duration=3-weeks&attribute_pa_days=6-days,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,6084HKD,new,staging,,"calories:1200/1500/1800:1500,meals:full-day/午、晚餐及兩份小食/三餐及兩份小食:Breakfast &amp; Lunch,duration:1-week/2 星期/3 星期:3 weeks,days:5-days/6天:6 days"
MD3W6D4MA61/15_2516,"生酮計劃2.0","Number of Calories: 1500, Selected Meals (2 snacks included) - 1200 * calories is 1 snack only: Lunch & Dinner, Duration: 3 weeks, Number of days a week: 6 days",https://placeholdit.imgix.net/~text?txtsize=33&name=%E7%94%9F%E9%85%AE%E8%A8%88%E5%8A%832.0&w=530&h=530,https://www.eatologyasia.com/zh-hant/meal-plan/keto-light/?attribute_pa_calories=1500&attribute_pa_meals=lunch-dinner&attribute_pa_duration=3-weeks&attribute_pa_days=6-days,"Diet","Eatology",6444HKD,in stock,wc_post_id_2481,https://www.eatologyasia.com/cart/?add-to-cart=2481&variation_id=2516&attribute_pa_calories=1500&attribute_pa_meals=lunch-dinner&attribute_pa_duration=3-weeks&attribute_pa_days=6-days,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,6444HKD,new,staging,,"calories:1200/1500/1800:1500,meals:full-day/午、晚餐及兩份小食/三餐及兩份小食:Lunch &amp; Dinner,duration:1-week/2 星期/3 星期:3 weeks,days:5-days/6天:6 days"
MD3W6D3MA59/15_2517,"生酮計劃2.0","Number of Calories: 1500, Selected Meals (2 snacks included) - 1200 * calories is 1 snack only: Full Day, Duration: 3 weeks, Number of days a week: 6 days",https://placeholdit.imgix.net/~text?txtsize=33&name=%E7%94%9F%E9%85%AE%E8%A8%88%E5%8A%832.0&w=530&h=530,https://www.eatologyasia.com/zh-hant/meal-plan/keto-light/?attribute_pa_calories=1500&attribute_pa_meals=full-day&attribute_pa_duration=3-weeks&attribute_pa_days=6-days,"Diet","Eatology",7344HKD,in stock,wc_post_id_2481,https://www.eatologyasia.com/cart/?add-to-cart=2481&variation_id=2517&attribute_pa_calories=1500&attribute_pa_meals=full-day&attribute_pa_duration=3-weeks&attribute_pa_days=6-days,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,7344HKD,new,staging,,"calories:1200/1500/1800:1500,meals:full-day/午、晚餐及兩份小食/三餐及兩份小食:Full Day,duration:1-week/2 星期/3 星期:3 weeks,days:5-days/6天:6 days"
MD1W5D2MA56/18_2518,"生酮計劃2.0","Number of Calories: 1800, Selected Meals (2 snacks included) - 1200 * calories is 1 snack only: Breakfast & Lunch, Duration: 1 week, Number of days a week: 5 days",https://placeholdit.imgix.net/~text?txtsize=33&name=%E7%94%9F%E9%85%AE%E8%A8%88%E5%8A%832.0&w=530&h=530,https://www.eatologyasia.com/zh-hant/meal-plan/keto-light/?attribute_pa_calories=1800&attribute_pa_meals=breakfast-lunch&attribute_pa_duration=1-week&attribute_pa_days=5-days,"Diet","Eatology",1940HKD,in stock,wc_post_id_2481,https://www.eatologyasia.com/cart/?add-to-cart=2481&variation_id=2518&attribute_pa_calories=1800&attribute_pa_meals=breakfast-lunch&attribute_pa_duration=1-week&attribute_pa_days=5-days,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,1940HKD,new,staging,,"calories:1200/1500/1800:1800,meals:full-day/午、晚餐及兩份小食/三餐及兩份小食:Breakfast &amp; Lunch,duration:1-week/2 星期/3 星期:1 week,days:5-days/6天:5 days"
MD1W5D4MA60/18_2519,"生酮計劃2.0","Number of Calories: 1800, Selected Meals (2 snacks included) - 1200 * calories is 1 snack only: Lunch & Dinner, Duration: 1 week, Number of days a week: 5 days",https://placeholdit.imgix.net/~text?txtsize=33&name=%E7%94%9F%E9%85%AE%E8%A8%88%E5%8A%832.0&w=530&h=530,https://www.eatologyasia.com/zh-hant/meal-plan/keto-light/?attribute_pa_calories=1800&attribute_pa_meals=lunch-dinner&attribute_pa_duration=1-week&attribute_pa_days=5-days,"Diet","Eatology",2190HKD,in stock,wc_post_id_2481,https://www.eatologyasia.com/cart/?add-to-cart=2481&variation_id=2519&attribute_pa_calories=1800&attribute_pa_meals=lunch-dinner&attribute_pa_duration=1-week&attribute_pa_days=5-days,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,2190HKD,new,staging,,"calories:1200/1500/1800:1800,meals:full-day/午、晚餐及兩份小食/三餐及兩份小食:Lunch &amp; Dinner,duration:1-week/2 星期/3 星期:1 week,days:5-days/6天:5 days"
